Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
0.0008922,-1.24000,9.47712,1.0688033104,2.4862587055,1.068,0.608,3.8797,4.330,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-3.03e-13,0.00,7.919e-01,2.074e-01,1.406e-04,3.853e-05,3.509e-04,-1.000,7.426e-04,3.251,3.455,3.535,3.297,3.138,2.984,2.811,2.683,2.673
0.0008922,-1.24000,9.47712,1.0791721344,2.4881006376,1.078,0.637,3.8839,4.321,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-3.2e-13,0.00,7.921e-01,2.071e-01,1.405e-04,3.851e-05,3.507e-04,-1.000,7.991e-04,3.178,3.381,3.449,3.220,3.070,2.925,2.760,2.641,2.631
0.0008922,-1.24000,9.47712,1.0895189047,2.4898985203,1.088,0.666,3.8878,4.312,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-3.39e-13,0.00,7.922e-01,2.070e-01,1.404e-04,3.849e-05,3.506e-04,-1.000,8.054e-04,3.105,3.308,3.365,3.145,3.003,2.865,2.709,2.597,2.587
0.0008922,-1.24000,9.47712,1.0985567570,2.4914371353,1.097,0.690,3.8906,4.303,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-3.55e-13,0.00,7.923e-01,2.069e-01,1.404e-04,3.849e-05,3.506e-04,-1.000,8.224e-04,3.045,3.246,3.296,3.083,2.946,2.814,2.664,2.557,2.547
0.0008922,-1.24000,9.47712,1.1000000238,2.4916801480,1.099,0.694,3.8910,4.301,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-3.58e-13,0.00,7.923e-01,2.069e-01,1.404e-04,3.849e-05,3.506e-04,-1.000,8.210e-04,3.035,3.237,3.285,3.073,2.937,2.806,2.657,2.551,2.541
0.0008922,-1.24000,9.47712,1.1001863480,2.4917114672,1.099,0.694,3.8911,4.301,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-3.58e-13,0.00,7.923e-01,2.069e-01,1.404e-04,3.849e-05,3.506e-04,-1.000,8.209e-04,3.034,3.236,3.284,3.072,2.936,2.805,2.656,2.550,2.541
0.0008922,-1.24000,9.47712,1.1347988844,2.4973249476,1.133,0.785,3.8957,4.242,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-4.38e-13,0.00,7.926e-01,2.066e-01,1.403e-04,3.847e-05,3.502e-04,-1.000,7.962e-04,2.806,3.009,3.037,2.839,2.714,2.593,2.454,2.358,2.348
0.0008922,-1.24000,9.47712,1.1499999762,2.4996678137,1.149,0.826,3.8961,4.209,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-4.84e-13,0.00,7.926e-01,2.066e-01,1.403e-04,3.847e-05,3.501e-04,-1.000,7.527e-04,2.706,2.909,2.931,2.736,2.613,2.493,2.355,2.261,2.250
0.0008922,-1.24000,9.47712,1.1569415331,2.5007141625,1.156,0.845,3.8956,4.190,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-5.09e-13,0.00,7.926e-01,2.066e-01,1.403e-04,3.847e-05,3.501e-04,-1.000,7.474e-04,2.657,2.861,2.882,2.686,2.563,2.443,2.304,2.209,2.199
0.0008922,-1.24000,9.47712,1.1603933573,2.5012291235,1.159,0.855,3.8954,4.181,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-5.22e-13,0.00,7.926e-01,2.066e-01,1.403e-04,3.847e-05,3.501e-04,-1.000,7.518e-04,2.633,2.837,2.857,2.661,2.538,2.418,2.278,2.183,2.172
0.0008922,-1.24000,9.47712,1.1651744843,2.5019366042,1.164,0.873,3.8973,4.172,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-5.43e-13,0.00,7.926e-01,2.066e-01,1.403e-04,3.847e-05,3.501e-04,-1.000,7.593e-04,2.589,2.792,2.807,2.616,2.497,2.380,2.245,2.153,2.143
0.0008922,-1.24000,9.47712,1.1744012833,2.5032832177,1.173,0.917,3.9062,4.168,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-5.92e-13,0.00,7.925e-01,2.067e-01,1.404e-04,3.848e-05,3.502e-04,-1.000,8.065e-04,2.478,2.679,2.675,2.506,2.404,2.305,2.186,2.110,2.100
0.0008922,-1.24000,9.47712,1.1768651009,2.5036386964,1.175,0.940,3.9132,4.173,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-6.17e-13,0.00,7.924e-01,2.067e-01,1.404e-04,3.849e-05,3.503e-04,-1.000,8.207e-04,2.420,2.620,2.604,2.452,2.363,2.275,2.170,2.104,2.094
0.0008922,-1.24000,9.47712,1.1778995991,2.5037874438,1.176,0.958,3.9187,4.177,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-6.38e-13,0.00,7.924e-01,2.068e-01,1.404e-04,3.850e-05,3.504e-04,-1.000,8.185e-04,2.375,2.573,2.548,2.410,2.331,2.253,2.158,2.100,2.090
0.0008922,-1.24000,9.47712,1.1784770489,2.5038703430,1.177,0.974,3.9220,4.175,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-6.63e-13,0.00,7.924e-01,2.068e-01,1.404e-04,3.850e-05,3.504e-04,-1.000,8.177e-04,2.336,2.534,2.505,2.375,2.302,2.229,2.140,2.086,2.076
0.0008922,-1.24000,9.47712,1.1793135405,2.5039902648,1.178,0.986,3.9166,4.142,2,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-7.06e-13,0.00,7.923e-01,2.069e-01,1.405e-04,3.851e-05,3.504e-04,-1.000,8.177e-04,2.306,2.505,2.479,2.338,2.257,2.176,2.076,2.016,2.006
0.0008922,-1.24000,9.47712,1.1825228930,2.5044485571,1.181,1.010,3.9082,4.085,2,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-7.88e-13,0.00,7.922e-01,2.070e-01,1.406e-04,3.853e-05,3.506e-04,-1.000,8.177e-04,2.245,2.447,2.427,2.269,2.173,2.079,1.965,1.893,1.882
0.0008922,-1.24000,9.47712,1.1916793585,2.5057405021,1.190,1.056,3.8946,3.988,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-9.59e-13,0.00,7.917e-01,2.075e-01,1.408e-04,3.859e-05,3.512e-04,-1.000,8.177e-04,2.130,2.340,2.332,2.146,2.027,1.911,1.770,1.678,1.666
0.0008922,-1.24000,9.47712,1.1988060474,2.5067303612,1.197,1.094,3.8775,3.884,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.16e-12,0.00,7.913e-01,2.079e-01,1.410e-04,3.864e-05,3.516e-04,-1.000,8.176e-04,2.034,2.257,2.274,2.052,1.902,1.755,1.579,1.457,1.443
0.0008922,-1.24000,9.47712,1.2000000477,2.5068948796,1.199,1.101,3.8731,3.860,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.21e-12,0.00,7.913e-01,2.079e-01,1.411e-04,3.865e-05,3.517e-04,-1.000,8.177e-04,2.017,2.243,2.267,2.037,1.879,1.724,1.538,1.408,1.394
0.0008922,-1.24000,9.47712,1.2021876574,2.5071953302,1.201,1.113,3.8623,3.805,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.32e-12,0.00,7.912e-01,2.080e-01,1.411e-04,3.867e-05,3.519e-04,-1.000,8.176e-04,1.986,2.224,2.265,2.011,1.833,1.658,1.449,1.299,1.283
0.0008922,-1.24000,9.47712,1.2040747404,2.5074534975,1.203,1.124,3.8500,3.746,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.44e-12,0.00,7.911e-01,2.081e-01,1.412e-04,3.869e-05,3.520e-04,-1.000,8.176e-04,1.960,2.214,2.275,1.994,1.792,1.595,1.358,1.183,1.167
0.0008922,-1.24000,9.47712,1.2055820227,2.5076590376,1.204,1.132,3.8384,3.693,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.56e-12,0.00,7.910e-01,2.082e-01,1.412e-04,3.870e-05,3.521e-04,-1.000,8.178e-04,1.940,2.214,2.292,1.983,1.760,1.542,1.279,1.080,1.062
0.0008922,-1.24000,9.47712,1.2068214417,2.5078276083,1.205,1.138,3.8279,3.645,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.66e-12,0.00,7.909e-01,2.083e-01,1.412e-04,3.871e-05,3.522e-04,-1.000,8.178e-04,1.926,2.220,2.312,1.978,1.734,1.498,1.211,0.990,0.970
0.0008922,-1.24000,9.47712,1.2079111338,2.5079754864,1.206,1.142,3.8182,3.603,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.76e-12,0.00,7.908e-01,2.083e-01,1.413e-04,3.872e-05,3.523e-04,-1.000,8.177e-04,1.916,2.234,2.337,1.978,1.716,1.464,1.153,0.911,0.889
0.0008922,-1.24000,9.47712,1.2089663744,2.5081183971,1.208,1.144,3.8083,3.561,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.85e-12,0.00,7.907e-01,2.085e-01,1.413e-04,3.874e-05,3.524e-04,-1.000,8.177e-04,1.910,2.256,2.369,1.982,1.702,1.432,1.098,0.835,0.810
0.0008922,-1.24000,9.47712,1.2101067305,2.5082725127,1.209,1.143,3.7972,3.518,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.94e-12,0.00,7.899e-01,2.093e-01,1.418e-04,3.886e-05,3.536e-04,-1.000,8.177e-04,1.912,2.294,2.417,1.997,1.696,1.407,1.046,0.760,0.731
0.0008922,-1.24000,9.47712,1.2113449574,2.5084394774,1.210,1.138,3.7852,3.476,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-2e-12,0.00,7.851e-01,2.140e-01,1.444e-04,3.956e-05,3.598e-04,-1.000,8.212e-04,1.926,2.355,2.483,2.026,1.701,1.392,1.003,0.692,0.658
0.0008922,-1.24000,9.47712,1.2126969099,2.5086213294,1.211,1.128,3.7730,3.437,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-2.04e-12,0.00,7.770e-01,2.222e-01,1.489e-04,4.077e-05,3.705e-04,-1.000,8.403e-04,1.951,2.441,2.565,2.067,1.719,1.389,0.971,0.635,0.595
0.0008922,-1.24000,9.47712,1.2141469717,2.5088158606,1.213,1.113,3.7617,3.407,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-2.04e-12,0.00,7.661e-01,2.330e-01,1.548e-04,4.234e-05,3.845e-04,-1.000,8.973e-04,1.986,2.542,2.656,2.119,1.749,1.401,0.955,0.597,0.550
0.0008922,-1.24000,9.47712,1.2155718803,2.5090064975,1.214,1.115,3.7540,3.375,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-2.11e-12,0.00,7.599e-01,2.392e-01,1.573e-04,4.301e-05,3.904e-04,-1.000,9.003e-04,1.983,2.592,2.692,2.127,1.743,1.381,0.917,0.544,0.492
0.0008922,-1.24000,9.47712,1.2169495821,2.5091903306,1.215,1.118,3.7470,3.344,2,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-2.19e-12,0.00,7.556e-01,2.435e-01,1.593e-04,4.352e-05,3.950e-04,-1.000,8.890e-04,1.974,2.636,2.721,2.131,1.734,1.360,0.878,0.491,0.435
0.0008922,-1.24000,9.47712,1.2172067165,2.5092245883,1.216,1.123,3.7462,3.337,3,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-2.24e-12,0.00,7.552e-01,2.439e-01,1.594e-04,4.356e-05,3.953e-04,-1.000,8.384e-04,1.963,2.630,2.714,2.121,1.722,1.347,0.863,0.475,0.417
0.0008922,-1.24000,9.47712,1.2190408707,2.5094684679,1.217,1.163,3.7412,3.278,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-2.59e-12,0.00,7.524e-01,2.467e-01,1.599e-04,4.383e-05,3.971e-04,-1.000,9.164e-04,1.863,2.569,2.640,2.031,1.623,1.240,0.743,0.343,0.283
0.0008922,-1.24000,9.47712,1.2205551863,2.5096691849,1.219,1.204,3.7383,3.225,3,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-3.02e-12,0.00,7.498e-01,2.493e-01,1.582e-04,4.517e-05,3.982e-04,-1.000,9.178e-04,1.759,2.491,2.552,1.933,1.520,1.132,0.626,0.219,0.158
0.0008922,-1.24000,9.47712,1.2220811844,2.5098708718,1.220,1.251,3.7358,3.168,3,0.000,0.506,0.00,0.00,0.00,0.00,0.00,-1,-3.57e-12,0.00,7.468e-01,2.523e-01,1.509e-04,5.208e-05,3.989e-04,-1.000,9.177e-04,1.642,2.397,2.450,1.822,1.404,1.012,0.498,0.085,0.023
0.0008922,-1.24000,9.47712,1.2234785557,2.5100550510,1.222,1.298,3.7337,3.114,3,0.000,0.472,0.00,0.00,0.00,0.00,0.00,-1,-4.22e-12,0.00,7.437e-01,2.554e-01,1.408e-04,6.432e-05,3.995e-04,-1.000,9.177e-04,1.525,2.299,2.344,1.709,1.288,0.893,0.372,-0.046,-0.110
0.0008922,-1.24000,9.47712,1.2247658968,2.5102243002,1.223,1.345,3.7318,3.060,3,0.000,0.444,0.00,0.00,0.00,0.00,0.00,-1,-4.99e-12,0.00,7.406e-01,2.585e-01,1.328e-04,7.435e-05,3.999e-04,-1.000,8.760e-04,1.408,2.199,2.237,1.596,1.171,0.773,0.247,-0.177,-0.241
0.0008922,-1.24000,9.47712,1.2260082960,2.5103872532,1.224,1.393,3.7299,3.005,3,0.000,0.425,0.00,0.00,0.00,0.00,0.00,-1,-5.92e-12,0.00,7.377e-01,2.614e-01,1.272e-04,8.142e-05,4.002e-04,-1.000,9.177e-04,1.288,2.097,2.128,1.481,1.053,0.652,0.119,-0.310,-0.375
0.0008922,-1.24000,9.47712,1.2271378040,2.5105350702,1.225,1.439,3.7281,2.951,3,0.000,0.413,0.00,0.00,0.00,0.00,0.00,-1,-6.99e-12,0.00,7.355e-01,2.636e-01,1.237e-04,8.580e-05,4.004e-04,-1.000,9.177e-04,1.172,1.999,2.022,1.368,0.937,0.533,-0.005,-0.439,-0.504
0.0008922,-1.24000,9.47712,1.2281292677,2.5106645639,1.226,1.483,3.7264,2.901,3,0.000,0.405,0.00,0.00,0.00,0.00,0.00,-1,-8.18e-12,0.00,7.339e-01,2.652e-01,1.215e-04,8.858e-05,4.006e-04,-1.000,9.177e-04,1.062,1.907,1.922,1.262,0.828,0.421,-0.122,-0.560,-0.626
0.0008922,-1.24000,9.47712,1.2290813923,2.5107886934,1.227,1.529,3.7246,2.849,3,0.000,0.400,0.00,0.00,0.00,0.00,0.00,-1,-9.63e-12,0.00,7.326e-01,2.665e-01,1.200e-04,9.054e-05,4.007e-04,-1.000,9.178e-04,0.948,1.813,1.819,1.153,0.715,0.305,-0.243,-0.686,-0.753
0.0008922,-1.24000,9.47712,1.2299474478,2.5109014101,1.228,1.573,3.7228,2.797,3,0.000,0.396,0.00,0.00,0.00,0.00,0.00,-1,-1.13e-11,0.00,7.317e-01,2.674e-01,1.190e-04,9.182e-05,4.007e-04,-1.000,9.177e-04,0.837,1.720,1.718,1.046,0.604,0.192,-0.362,-0.809,-0.877
0.0008922,-1.24000,9.47712,1.2307293415,2.5110030165,1.229,1.616,3.7210,2.747,3,0.000,0.394,0.00,0.00,0.00,0.00,0.00,-1,-1.32e-11,0.00,7.311e-01,2.679e-01,1.183e-04,9.263e-05,4.008e-04,-1.000,9.176e-04,0.729,1.631,1.622,0.942,0.498,0.082,-0.477,-0.929,-0.997
0.0008922,-1.24000,9.47712,1.2314424515,2.5110955551,1.229,1.660,3.7192,2.697,3,0.000,0.392,0.00,0.00,0.00,0.00,0.00,-1,-1.54e-11,0.00,7.308e-01,2.683e-01,1.179e-04,9.318e-05,4.008e-04,-1.000,9.177e-04,0.621,1.544,1.526,0.839,0.392,-0.027,-0.593,-1.050,-1.118
0.0008922,-1.24000,9.47712,1.2321158648,2.5111828293,1.230,1.704,3.7173,2.646,3,0.000,0.391,0.00,0.00,0.00,0.00,0.00,-1,-1.81e-11,0.00,7.305e-01,2.686e-01,1.176e-04,9.359e-05,4.008e-04,-1.000,9.177e-04,0.511,1.455,1.428,0.734,0.283,-0.139,-0.711,-1.173,-1.242
0.0008922,-1.24000,9.47712,1.2327232361,2.5112614504,1.231,1.746,3.7154,2.596,3,0.000,0.391,0.00,0.00,0.00,0.00,0.00,-1,-2.11e-11,0.00,7.303e-01,2.687e-01,1.175e-04,9.378e-05,4.008e-04,-1.000,9.178e-04,0.405,1.371,1.335,0.634,0.179,-0.247,-0.824,-1.292,-1.362
0.0008922,-1.24000,9.47712,1.2332897186,2.5113346985,1.231,1.788,3.7135,2.546,3,0.000,0.390,0.00,0.00,0.00,0.00,0.00,-1,-2.45e-11,0.00,7.303e-01,2.688e-01,1.174e-04,9.387e-05,4.008e-04,-1.000,9.177e-04,0.300,1.287,1.243,0.534,0.075,-0.354,-0.937,-1.410,-1.481
0.0008922,-1.24000,9.47712,1.2337944508,2.5113998968,1.231,1.828,3.7116,2.498,3,0.000,0.390,0.00,0.00,0.00,0.00,0.00,-1,-2.84e-11,0.00,7.303e-01,2.688e-01,1.174e-04,9.392e-05,4.008e-04,-1.000,9.178e-04,0.199,1.207,1.155,0.439,-0.024,-0.456,-1.046,-1.524,-1.595
0.0008922,-1.24000,9.47712,1.2342664003,2.5114608050,1.232,1.869,3.7097,2.451,3,0.000,0.390,0.00,0.00,0.00,0.00,0.00,-1,-3.29e-11,0.00,7.303e-01,2.688e-01,1.173e-04,9.397e-05,4.008e-04,-1.000,9.178e-04,0.098,1.132,1.067,0.343,-0.124,-0.559,-1.154,-1.637,-1.709
0.0008922,-1.24000,9.47712,1.2347029448,2.5115170963,1.232,1.909,3.7078,2.403,3,0.000,0.390,0.00,0.00,0.00,0.00,0.00,-1,-3.81e-11,0.00,7.303e-01,2.688e-01,1.173e-04,9.401e-05,4.008e-04,-1.000,9.177e-04,-0.002,1.060,0.982,0.249,-0.222,-0.661,-1.262,-1.749,-1.822
0.0008922,-1.24000,9.47712,1.2351171970,2.5115704707,1.232,1.949,3.7058,2.355,3,0.000,0.390,0.00,0.00,0.00,0.00,0.00,-1,-4.41e-11,0.00,7.302e-01,2.688e-01,1.173e-04,9.405e-05,4.008e-04,-1.000,9.178e-04,-0.102,0.989,0.897,0.154,-0.321,-0.763,-1.370,-1.863,-1.936
0.0008922,-1.24000,9.47712,1.2354905605,2.5116185416,1.233,1.987,3.7039,2.309,3,0.000,0.390,0.00,0.00,0.00,0.00,0.00,-1,-5.08e-11,0.00,7.302e-01,2.688e-01,1.172e-04,9.408e-05,4.008e-04,-1.000,9.178e-04,-0.198,0.920,0.815,0.063,-0.416,-0.862,-1.474,-1.972,-2.046
0.0008922,-1.24000,9.47712,1.2358505726,2.5116648618,1.233,2.026,3.7019,2.262,3,0.000,0.390,0.00,0.00,0.00,0.00,0.00,-1,-5.86e-11,0.00,7.302e-01,2.689e-01,1.172e-04,9.412e-05,4.008e-04,-1.000,9.178e-04,-0.295,0.852,0.734,-0.027,-0.511,-0.961,-1.579,-2.082,-2.157
0.0008922,-1.24000,9.47712,1.2362005711,2.5117098639,1.233,2.063,3.6999,2.218,3,0.000,0.390,0.00,0.00,0.00,0.00,0.00,-1,-6.72e-11,0.00,7.302e-01,2.689e-01,1.172e-04,9.415e-05,4.008e-04,-1.000,9.178e-04,-0.388,0.787,0.656,-0.114,-0.602,-1.055,-1.680,-2.187,-2.262
0.0008922,-1.24000,9.47712,1.2366068363,2.5117620639,1.233,2.096,3.6982,2.178,3,0.000,0.390,0.00,0.00,0.00,0.00,0.00,-1,-7.6e-11,0.00,7.302e-01,2.689e-01,1.171e-04,9.419e-05,4.008e-04,-1.000,9.178e-04,-0.470,0.731,0.588,-0.191,-0.682,-1.138,-1.768,-2.280,-2.356
0.0008922,-1.24000,9.47712,1.2367584705,2.5117815369,1.233,2.105,3.6978,2.167,3,0.000,0.390,0.00,0.00,0.00,0.00,0.00,-1,-7.89e-11,0.00,7.302e-01,2.689e-01,1.171e-04,9.420e-05,4.008e-04,-1.000,9.177e-04,-0.493,0.715,0.569,-0.212,-0.705,-1.162,-1.793,-2.306,-2.382
0.0008922,-1.24000,9.47712,1.2368929386,2.5117988009,1.233,2.094,3.6985,2.182,3,0.000,0.390,0.00,0.00,0.00,0.00,0.00,-1,-7.59e-11,0.00,7.302e-01,2.689e-01,1.171e-04,9.422e-05,4.008e-04,-1.000,9.178e-04,-0.464,0.733,0.592,-0.185,-0.677,-1.132,-1.761,-2.272,-2.348
0.0008922,-1.24000,9.47712,1.2371394634,2.5118304402,1.234,2.063,3.7005,2.220,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-6.79e-11,0.00,7.302e-01,2.689e-01,1.171e-04,9.424e-05,4.008e-04,-1.000,9.178e-04,-0.386,0.782,0.653,-0.115,-0.601,-1.053,-1.676,-2.182,-2.257
0.0008922,-1.24000,9.47712,1.2372288704,2.5118419112,1.234,2.047,3.7015,2.240,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-6.4e-11,0.00,7.302e-01,2.689e-01,1.171e-04,9.425e-05,4.008e-04,-1.000,9.177e-04,-0.347,0.807,0.685,-0.078,-0.563,-1.013,-1.633,-2.136,-2.211
0.0008922,-1.24000,9.47712,1.2372832298,2.5118488846,1.234,2.053,3.7011,2.232,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-6.51e-11,0.00,7.302e-01,2.689e-01,1.171e-04,9.425e-05,4.008e-04,-1.000,9.177e-04,-0.363,0.796,0.672,-0.093,-0.579,-1.030,-1.650,-2.155,-2.230
0.0008922,-1.24000,9.47712,1.2375828028,2.5118873024,1.234,2.095,3.6988,2.181,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-7.53e-11,0.00,7.302e-01,2.689e-01,1.171e-04,9.428e-05,4.008e-04,-1.000,9.178e-04,-0.468,0.726,0.585,-0.190,-0.681,-1.136,-1.764,-2.275,-2.350
0.0008922,-1.24000,9.47712,1.2378741503,2.5119246449,1.234,2.136,3.6966,2.132,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-8.76e-11,0.00,7.302e-01,2.689e-01,1.171e-04,9.431e-05,4.008e-04,-1.000,9.178e-04,-0.570,0.657,0.501,-0.285,-0.781,-1.240,-1.875,-2.391,-2.468
0.0008922,-1.24000,9.47712,1.2381511927,2.5119601350,1.234,2.177,3.6943,2.081,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-1.02e-10,0.00,7.302e-01,2.689e-01,1.170e-04,9.434e-05,4.008e-04,-1.000,9.178e-04,-0.673,0.590,0.418,-0.380,-0.881,-1.344,-1.986,-2.509,-2.586
0.0008922,-1.24000,9.47712,1.2384098768,2.5119932570,1.234,2.218,3.6921,2.032,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-1.19e-10,0.00,7.302e-01,2.689e-01,1.170e-04,9.436e-05,4.009e-04,-1.000,9.178e-04,-0.775,0.522,0.335,-0.474,-0.980,-1.447,-2.097,-2.626,-2.704
0.0008922,-1.24000,9.47712,1.2386481762,2.5120237548,1.234,2.258,3.6897,1.982,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-1.38e-10,0.00,7.302e-01,2.689e-01,1.170e-04,9.438e-05,4.009e-04,-1.000,9.178e-04,-0.875,0.461,0.256,-0.565,-1.077,-1.549,-2.206,-2.742,-2.821
0.0008922,-1.24000,9.47712,1.2388731241,2.5120525315,1.234,2.298,3.6874,1.932,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-1.6e-10,0.00,7.302e-01,2.689e-01,1.170e-04,9.441e-05,4.009e-04,-1.000,9.178e-04,-0.976,0.405,0.178,-0.656,-1.174,-1.650,-2.316,-2.860,-2.939
0.0008922,-1.24000,9.47712,1.2390804291,2.5120790405,1.234,2.338,3.6850,1.883,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-1.86e-10,0.00,7.301e-01,2.689e-01,1.170e-04,9.442e-05,4.009e-04,-1.000,9.178e-04,-1.076,0.357,0.104,-0.746,-1.270,-1.751,-2.425,-2.977,-3.057
0.0008922,-1.24000,9.47712,1.2392772436,2.5121041987,1.234,2.379,3.6826,1.833,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-2.16e-10,0.00,7.301e-01,2.689e-01,1.169e-04,9.444e-05,4.009e-04,-1.000,9.178e-04,-1.176,0.317,0.031,-0.838,-1.369,-1.854,-2.537,-3.096,-3.175
0.0008922,-1.24000,9.47712,1.2394549847,2.5121269108,1.234,2.417,3.6801,1.784,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-2.5e-10,0.00,7.301e-01,2.689e-01,1.169e-04,9.446e-05,4.009e-04,-1.000,9.177e-04,-1.274,0.284,-0.035,-0.927,-1.465,-1.954,-2.645,-3.211,-3.290
0.0008922,-1.24000,9.47712,1.2396248579,2.5121486106,1.234,2.457,3.6777,1.735,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-2.9e-10,0.00,7.301e-01,2.689e-01,1.169e-04,9.448e-05,4.009e-04,-1.000,9.178e-04,-1.373,0.252,-0.103,-1.016,-1.562,-2.055,-2.755,-3.327,-3.405
0.0008922,-1.24000,9.47712,1.2397816181,2.5121686293,1.233,2.497,3.6751,1.685,3,0.000,0.389,0.00,0.00,0.00,0.00,0.00,-1,-3.36e-10,0.00,7.301e-01,2.689e-01,1.169e-04,9.449e-05,4.009e-04,-1.000,9.178e-04,-1.471,0.226,-0.167,-1.104,-1.658,-2.156,-2.864,-3.443,-3.521
0.0008922,-1.24000,9.47712,1.2399286032,2.5121873943,1.233,2.536,3.6727,1.636,3,0.000,0.389,5.94,4.67,3.37,2.56,2.08,4,-3.9e-10,0.00,7.301e-01,2.690e-01,1.169e-04,9.451e-05,4.009e-04,-1.000,9.178e-04,-1.570,0.200,-0.231,-1.192,-1.754,-2.256,-2.972,-3.558,-3.636
0.0008922,-1.24000,9.47712,1.2400623560,2.5122044656,1.233,2.574,3.6700,1.587,3,0.000,0.389,6.57,5.10,3.67,2.79,2.26,4,-4.5e-10,0.00,7.301e-01,2.690e-01,1.169e-04,9.452e-05,4.009e-04,-1.000,9.178e-04,-1.665,0.183,-0.288,-1.276,-1.847,-2.354,-3.079,-3.671,-3.749
0.0008922,-1.24000,9.47712,1.2401919365,2.5122210003,1.233,2.614,3.6675,1.537,3,0.000,0.389,7.28,5.58,4.00,3.04,2.47,4,-5.23e-10,0.00,7.301e-01,2.690e-01,1.169e-04,9.453e-05,4.009e-04,-1.000,9.178e-04,-1.764,0.168,-0.347,-1.362,-1.941,-2.453,-3.187,-3.786,-3.864
0.0008922,-1.24000,9.47712,1.2403088808,2.5122359192,1.232,2.652,3.6648,1.489,3,0.000,0.389,8.05,6.09,4.35,3.31,2.69,4,-6.04e-10,0.00,7.301e-01,2.690e-01,1.169e-04,9.454e-05,4.009e-04,-1.000,9.178e-04,-1.859,0.163,-0.398,-1.442,-2.032,-2.549,-3.293,-3.899,-3.977
0.0008922,-1.24000,9.47712,1.2404204607,2.5122501508,1.232,2.690,3.6622,1.439,3,0.000,0.389,8.90,6.66,4.73,3.61,2.93,4,-7e-10,0.00,7.301e-01,2.690e-01,1.169e-04,9.455e-05,4.009e-04,-1.000,9.178e-04,-1.956,0.163,-0.449,-1.524,-2.124,-2.647,-3.400,-4.012,-4.091
