NUMBER_1,X_WORLD_1,Y_WORLD_1,X_IMAGE_1,Y_IMAGE_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,THRESHOLD_1,FLUX_MAX_1,ISOAREA_IMAGE_1,THETA_IMAGE_1,FLAGS_1,ELONGATION_1,ELLIPTICITY_1,NUMBER_2,X_WORLD_2,Y_WORLD_2,X_IMAGE_2,Y_IMAGE_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,THRESHOLD_2,FLUX_MAX_2,ISOAREA_IMAGE_2,THETA_IMAGE_2,FLAGS_2,ELONGATION_2,ELLIPTICITY_2,Separation,B_V
1130,154.66991205883352,-46.28717683153823,3986.9973,942.79395,1652.3507,50.54634,20.728745,0.033221353,113.80547,68.92337,120.837875,19,-0.09803435,0,1.1295315,0.11467725,1293,154.67007997463662,-46.287173191882125,3988.0688,942.7737,4455.069,96.54917,20.117865,0.02353553,261.666,152.23218,276.73926,21,-36.370045,0,1.1827506,0.15451324,0.41793952546960267,0.6108799
1131,154.32993985920905,-46.289077140709814,1818.1787,937.9945,839.64435,36.25862,21.463762,0.046897072,94.98354,68.92337,104.6798,10,0.11922634,0,1.2461206,0.19750947,1281,154.32996526519685,-46.289077238679525,1818.3407,937.9967,3246.1626,84.769394,20.461575,0.028359504,241.00139,152.23218,255.34576,17,87.078514,0,1.0315007,0.030538678,0.06320276906942351,1.0021877
1132,154.42115507158022,-46.29130470142267,2399.8337,963.6382,12255.098,130.22298,18.553207,0.011539863,95.622986,68.92337,213.81468,99,-78.05544,0,1.6315502,0.38708597,1282,154.4212407895185,-46.29129075985277,2400.3818,963.5146,35305.668,247.04152,17.870388,0.007598981,241.95651,152.23218,676.6662,111,-80.63661,0,1.645369,0.3922336,0.2190566993899832,0.68281937
1133,154.35414446105756,-46.29152092099415,1972.3855,961.83624,18727.014,156.59674,18.092829,0.0090812165,95.189674,68.92337,385.68057,122,-24.359238,0,1.6409851,0.39060998,1288,154.3542212518341,-46.291553510082736,1972.8727,962.14124,49640.156,283.659,17.500418,0.0062057353,241.01382,152.23218,1063.1678,133,-28.46299,0,1.4594865,0.3148275,0.22417283256067372,0.59241104
1134,154.4666399046654,-46.290229495467315,2690.058,956.49677,14050.36,134.49248,18.404781,0.01039538,96.09544,68.92337,366.85648,85,-4.7450523,0,1.098549,0.08970839,1289,154.4667237450717,-46.29025993477061,2690.59,956.783,38274.75,243.6466,17.782719,0.0069131795,240.4084,152.23218,1043.673,91,-83.86947,0,1.071855,0.06703788,0.23559849423903725,0.6220627
1135,154.3167931489248,-46.29293618615405,1734.033,972.9407,43092.31,226.09851,17.188002,0.00569807,94.78877,68.92337,802.0837,169,51.520546,0,1.1137664,0.10214573,1290,154.3168314178301,-46.29297406611057,1734.2742,973.2923,139797.38,430.37155,16.376253,0.0033432925,241.11214,152.23218,2774.0334,196,65.044846,0,1.2030371,0.16877049,0.16630707585782695,0.8117485
1136,154.21407781312672,-46.29179174517,1078.9376,957.565,9261.015,111.33867,18.857353,0.013056215,92.430954,68.92337,269.99023,66,-19.113764,0,1.0518302,0.049276173,1291,154.2141157459781,-46.291823171459846,1079.1776,957.85675,31920.744,229.73444,17.979816,0.007815971,236.44498,152.23218,831.4625,90,71.12555,0,1.0661407,0.062037468,0.14732013776386885,0.8775368
1137,154.46050426640585,-46.28929482068667,2651.0059,947.4836,3044.8267,66.85773,20.065094,0.023846183,95.998604,68.92337,139.21484,30,-1.343222,0,1.110565,0.0995574,1272,154.4605415129683,-46.289319843970105,2651.241,947.71686,24236.799,201.71957,18.278812,0.00903863,240.49652,152.23218,763.9812,71,-54.145763,0,1.0438104,0.041971624,0.12922999064674223,1.7862816
1138,154.4371551176127,-46.29149703561805,2501.8738,966.37384,36241.98,208.36298,17.37597,0.0062436485,96.424095,68.92337,756.4746,151,3.8959072,0,1.2244347,0.18329662,1287,154.43722827636046,-46.29153227302318,2502.3374,966.70355,106059.78,384.7153,16.676123,0.0039392957,242.58731,152.23218,2308.7056,181,9.916908,0,1.1413794,0.123867154,0.2218363055840957,0.6998482
1139,154.57773309284386,-46.28910255271051,3398.7954,953.5933,5551.772,88.22967,19.412922,0.01725889,96.65911,68.92337,191.6156,47,-36.139263,0,1.024362,0.023782551,1299,154.57786664371187,-46.28910931527629,3399.6465,953.66534,13323.376,157.09534,18.928465,0.012804978,239.09268,152.23218,469.04465,49,-49.96925,0,1.0917456,0.084035695,0.3331214805982817,0.48445702
1140,154.36159304476215,-46.29057462833855,2019.9714,953.50525,7828.9404,103.5698,19.039743,0.014366798,95.143684,68.92337,238.59355,61,-8.640263,0,1.127838,0.11334789,1296,154.36166283632582,-46.29061005204425,2020.4138,953.83606,18550.703,181.43587,18.5691,0.010621665,240.49802,152.23218,577.1567,62,79.12197,0,1.0748683,0.06965345,0.21541693175044102,0.470644
1141,154.32336061321968,-46.293597334808595,1775.8737,979.3803,42580.89,225.91295,17.200964,0.005761774,94.972244,68.92337,816.83624,169,18.430826,2,1.1354115,0.1192621,1298,154.3234206775712,-46.29363120130416,1776.2543,979.696,106033.555,382.5669,16.676392,0.003918266,241.25638,152.23218,2261.8125,174,51.664803,2,1.1011958,0.091896236,0.19283959541803727,0.5245724
1142,154.3241484633544,-46.29154349079093,1781.0521,960.4616,10589.843,119.16447,18.711777,0.012220447,94.8952,68.92337,259.12775,76,-7.359917,0,1.0788887,0.07312024,1303,154.32423041564422,-46.29156971755998,1781.5729,960.70795,23588.527,202.40926,18.308249,0.009318787,241.09679,152.23218,670.1178,75,60.302906,0,1.069786,0.06523353,0.22466388595823594,0.4035282
1143,154.1463606850136,-46.29131739809257,647.01825,950.4787,3692.2979,74.14487,19.855759,0.021807916,92.85703,68.92337,141.3912,38,-0.21494992,0,1.1656424,0.14210391,1292,154.14639810735173,-46.291335016784714,647.256,950.6427,9329.448,136.37926,19.31536,0.01587531,236.10481,152.23218,364.51727,40,61.458702,0,1.0980785,0.089318275,0.11264502516011492,0.54039955
1145,154.52170405174397,-46.28837965728687,3041.4722,943.014,1062.4696,40.404472,21.208208,0.041299306,97.63143,68.92337,106.25172,12,0.37878776,0,1.3599457,0.2646765,1295,154.52180998943268,-46.28839654588182,3042.1462,943.177,4002.068,91.68014,20.23429,0.024878295,242.67151,152.23218,284.90515,19,-42.62068,0,1.1550871,0.13426447,0.27046385775494286,0.9739189
1146,154.13944272480973,-46.29294174759801,602.8041,965.2177,14740.847,140.29004,18.352694,0.010335566,92.96938,68.92337,318.0406,104,-27.68836,0,1.5375532,0.349616,1302,154.1394723046171,-46.29300882474192,602.9892,965.838,38070.44,256.671,17.78853,0.007321814,236.18907,152.23218,760.6964,120,-31.841286,0,1.3807597,0.275761,0.25243900759858756,0.5641632
1147,154.1882375196327,-46.29174540099364,914.1142,956.0605,4165.1523,77.880196,19.724922,0.020306075,93.663376,68.92337,149.87582,40,-18.261787,0,1.0819192,0.075716615,1306,154.188264301314,-46.291782487762255,914.28284,956.40393,11284.993,148.13954,19.108746,0.01425606,238.16943,152.23218,393.99286,46,54.557056,0,1.0407803,0.039182484,0.14921086454210522,0.6161766
1148,154.3798530446848,-46.289921202109426,2136.4988,948.48346,1748.961,51.952354,20.66705,0.0322593,95.887695,68.92337,108.19728,20,-0.444591,0,1.4329201,0.30212438,1307,154.37991599042903,-46.289964509361255,2136.8967,948.8868,4901.6196,100.0002,20.01415,0.022155985,241.59206,152.23218,288.05887,22,41.756195,0,1.0933475,0.08537775,0.22096576916974803,0.6528988
1149,154.2433244960788,-46.29353321381154,1265.3778,974.92426,40251.97,219.94365,17.262032,0.00593409,93.1779,68.92337,775.4364,150,9.438926,0,1.0471328,0.04501134,1313,154.24338860315393,-46.29355949569725,1265.7849,975.1698,72093.18,322.2459,17.095264,0.0048542605,239.40645,152.23218,1619.1538,137,53.86126,0,1.1028732,0.093277454,0.18542075885576056,0.16676712
1150,154.05403270395863,-46.29237675063957,58.031593,957.161,4712.007,82.186935,19.590986,0.018942038,96.905556,68.92337,164.57031,43,-1.342344,0,1.0472132,0.045084596,1297,154.05404626253608,-46.29241137515094,58.11659,957.481,20562.957,191.18958,18.457285,0.010097374,234.08398,152.23218,556.042,69,53.980072,0,1.1600697,0.13798285,0.12913060119119765,1.1337013
1151,154.35167330780192,-46.2907213200863,1956.6853,954.3219,2944.4846,66.10306,20.101477,0.024380472,95.15807,68.92337,141.14545,30,39.7857,0,1.0868834,0.07993811,1312,154.35178025516993,-46.29073700012283,1957.3662,954.4724,7827.6475,124.399666,19.505922,0.017259086,241.0969,152.23218,358.13635,33,-7.6177716,0,1.0577503,0.054597378,0.27196462269379096,0.59555435
1152,154.63645498253834,-46.290054060103536,3773.2585,966.7417,14535.964,136.8077,18.367891,0.010221073,103.950294,68.92337,390.63678,88,1.478356,0,1.0805928,0.07458204,1309,154.63658108468553,-46.290080712855854,3774.0598,966.99744,45388.883,263.6105,17.597626,0.0063072937,247.83434,152.23218,1126.0881,104,-53.872746,0,1.1017423,0.09234673,0.32804126353309415,0.7702656
1153,154.56918247119998,-46.29003030565367,3344.1577,961.5448,8228.563,105.4814,18.98569,0.0139213605,96.702126,68.92337,250.43845,61,4.948911,0,1.1249409,0.111064374,1311,154.56931865864752,-46.29005079679724,3345.0242,961.74365,19860.176,185.63457,18.495043,0.010150924,239.4942,152.23218,629.31793,63,-53.857685,0,1.0554975,0.052579463,0.34672212636968924,0.49064636
1154,154.38975972534817,-46.2940953174704,2199.3474,987.5741,88539.25,317.48285,16.40616,0.0038941642,95.879135,68.92337,1279.4387,258,-25.861496,0,1.2513468,0.20086104,1308,154.3898082905287,-46.294140957430635,2199.6533,987.99817,247324.66,558.96814,15.756831,0.0024544233,242.87747,152.23218,3808.1965,281,-36.991295,0,1.1552296,0.13437116,0.20393420699425244,0.6493292
1155,154.08904731276576,-46.29284587864488,281.35696,962.5854,7948.145,105.50324,19.023336,0.014415504,94.67421,68.92337,205.17966,67,-14.815464,0,1.1729922,0.14747941,1310,154.0890739134633,-46.292854449833555,281.52625,962.66534,25263.656,209.29253,18.233759,0.008996785,233.84732,152.23218,623.11096,80,49.448853,0,1.1259991,0.11189979,0.07301015499322275,0.7895775
1156,154.49125277105188,-46.290546579353325,2847.0247,960.9995,5691.5547,89.018295,19.385923,0.016985495,96.30004,68.92337,198.76,47,0.86392576,0,1.0876712,0.080604434,1305,154.49131068850116,-46.290580463484005,2847.3909,961.3161,32665.812,228.83237,17.954765,0.0076077078,240.38716,152.23218,905.4972,85,-50.73798,0,1.0446323,0.042725444,0.18877935149044753,1.4311581
1157,154.28263153066538,-46.29501756023293,1515.99,990.4598,120690.77,364.42334,16.069815,0.003279155,97.72434,68.92337,2229.2773,255,9.556684,0,1.0607476,0.05726868,1316,154.2826988614272,-46.29505750296726,1516.4166,990.8318,294544.28,596.03845,15.567123,0.0021976246,248.2696,152.23218,5782.4883,262,60.95711,0,1.1043417,0.0944832,0.22073916052599019,0.50269127
1158,154.19824198915103,-46.29327613499528,977.8376,970.60156,10434.915,118.712875,18.727777,0.012354886,93.54776,68.92337,265.09637,77,-14.1197195,0,1.0657529,0.06169617,1318,154.19829656677578,-46.293309825061726,978.1837,970.9148,26192.588,210.95154,18.194553,0.008746496,238.35405,152.23218,653.7794,79,68.46885,0,1.1557964,0.13479573,0.18204633384705654,0.5332241
1159,154.4140391883701,-46.29588568173559,2354.055,1005.5048,570986.2,771.5623,14.382436,0.0014674902,96.22609,68.92337,10010.827,512,15.905195,0,1.1141112,0.10242355,1300,154.4141078856272,-46.29592179274556,2354.49,1005.84216,2161670.8,1520.9315,13.403026,7.6409953E-4,244.17624,152.23218,40165.57,654,30.771238,0,1.0625829,0.0588969,0.2147048446830431,0.9794102
1160,154.14907740989935,-46.29443324803738,664.1787,979.34344,33317.695,200.1582,17.467312,0.006524215,93.19614,68.92337,652.8168,142,2.6205828,0,1.0831426,0.07676059,1320,154.14912719649536,-46.29446430651592,664.49457,979.632,86567.75,347.9913,16.89661,0.0043655816,237.51077,152.23218,1791.7256,149,54.105537,0,1.1174432,0.10509992,0.16684750762054332,0.5707016
1161,154.28447382116812,-46.29134157533001,1527.9978,956.61523,1410.4537,46.588867,20.900602,0.035871796,96.99774,68.92337,101.91841,16,-27.592262,0,1.2539127,0.20249635,1321,154.2844786955622,-46.29138428996783,1528.0259,957.00977,4279.108,95.633575,20.161617,0.024270961,247.80804,152.23218,270.67703,21,-0.90516764,0,1.0111908,0.011066914,0.1542500152478152,0.73898506
1162,154.34970646730287,-46.291870843686375,1944.0503,964.82764,3770.7249,73.71143,19.832937,0.021229504,95.18726,68.92337,171.34235,35,1.3166031,0,1.1063589,0.096134186,1315,154.34976468437483,-46.29191269945793,1944.4183,965.2171,16490.805,171.6642,18.696896,0.011304925,241.2037,152.23218,525.4159,56,64.117485,0,1.0877852,0.080700874,0.2089900227401373,1.1360416
1163,154.6597091737887,-46.29359125500697,3921.1843,1001.19806,227923.33,493.89502,15.379528,0.0023532913,111.4243,68.92337,4284.5415,337,-8.20999,0,1.0409431,0.039332747,1325,154.65984660962084,-46.293605663361944,3922.0593,1001.34186,515338.72,772.9016,14.959768,0.0016287756,257.69705,152.23218,9967.4375,354,-49.08892,0,1.066079,0.061983228,0.3457797853115796,0.41975975
1164,154.45715712653453,-46.29183820165176,2629.426,970.75256,11119.886,120.97605,18.658749,0.011814869,96.20456,68.92337,308.24637,74,-10.710932,0,1.1211913,0.10809147,1317,154.45724489669107,-46.29186073411344,2629.9836,970.966,27667.88,212.24716,18.13506,0.008330975,241.59203,152.23218,850.40295,75,83.19308,0,1.0970113,0.08843237,0.23291409072889885,0.52368927
1165,154.3688926232814,-46.29265093761058,2066.3672,973.0723,13652.691,132.82715,18.435955,0.010565703,95.72329,68.92337,345.21832,84,-7.5014076,0,1.1333148,0.11763263,1322,154.3689570384235,-46.292673716062716,2066.7764,973.28613,37338.742,241.71814,17.8096,0.0070303893,241.7112,152.23218,1019.98004,91,42.405357,0,1.0317205,0.030745327,0.17999753143434005,0.6263542
1166,154.3222456045579,-46.2928214079793,1768.8195,972.1602,8746.893,107.9104,18.919365,0.0133979805,94.9017,68.92337,257.04266,61,-13.272791,2,1.2068639,0.17140609,1326,154.32227709149882,-46.2928801711303,1769.016,972.7043,25286.572,203.16759,18.232775,0.00872558,241.18666,152.23218,736.5944,69,66.26508,2,1.0745895,0.06941211,0.22558124438800944,0.6865902
1167,154.34418288383168,-46.292383865350665,1908.7784,969.26843,7802.4756,103.441956,19.043419,0.014397734,95.12329,68.92337,217.83937,61,-9.534247,2,1.2232114,0.1824798,1314,154.3442051579994,-46.2924334985669,1908.9167,969.7278,39642.215,251.09479,17.744604,0.0068787513,241.22845,152.23218,957.88873,101,4.6973343,2,1.028687,0.027887046,0.1870731931514844,1.2988148
1168,154.21406503285453,-46.29401664786542,1078.7186,978.103,17087.223,147.61487,18.192322,0.009381849,92.53585,68.92337,412.0453,99,-16.239195,0,1.1082469,0.09767401,1328,154.21410583140502,-46.29404859567102,1078.9769,978.39966,46117.375,266.73206,17.580338,0.0062811687,236.79572,152.23218,1092.0582,108,62.699036,0,1.0919473,0.08420497,0.15338461017005423,0.61198425
1169,154.34273087580118,-46.292801061626754,1899.4849,973.0425,12343.263,128.3594,18.545425,0.011293474,95.127304,68.92337,306.8414,87,-6.8789053,2,1.3046013,0.2334823,1329,154.34278589113038,-46.29283829648332,1899.8329,973.3891,28148.365,217.67708,18.116367,0.008398261,241.24606,152.23218,715.24445,83,19.443378,2,1.0928001,0.08491957,0.19156286067159625,0.42905807
1170,154.445763796584,-46.29076925174644,2556.8489,960.18085,1301.6329,44.87981,20.98778,0.037444867,96.413155,68.92337,112.03206,15,9.387159,0,1.4521424,0.31136227,1331,154.44583045237897,-46.29080262234325,2557.2712,960.493,3785.4456,89.20135,20.294706,0.025590822,242.18765,152.23218,266.68134,18,-0.16134615,0,1.2058833,0.17073232,0.20475850107529553,0.6930733
1171,154.274912874623,-46.293137723477734,1466.8882,972.73694,2171.7402,58.368248,20.43198,0.029187614,97.13647,68.92337,104.91148,18,-25.457735,0,1.1451997,0.12678981,1342,154.2749533170959,-46.293188792763374,1467.1427,973.21027,4679.421,100.04792,20.06452,0.023219122,247.79277,152.23218,260.62027,23,61.576004,0,1.161264,0.13886935,0.20957337470749848,0.36746025
1172,154.38087595296193,-46.293063949116565,2142.7683,977.5517,14129.4,134.96211,18.398691,0.010373324,96.050385,68.92337,354.53806,86,-1.2777206,0,1.0816586,0.07549393,1327,154.38094358654683,-46.29310989799105,2143.196,977.9797,38045.83,246.01874,17.789232,0.0070224875,242.0127,152.23218,986.48975,97,85.741394,0,1.0684087,0.06402868,0.23593734595626695,0.6094589
1173,154.6474813277244,-46.29232775632934,3843.3354,988.5803,44452.508,228.25578,17.154259,0.0055764182,108.42744,68.92337,929.2264,161,6.1023645,0,1.0410787,0.039457858,1324,154.64759636972576,-46.292350224093596,3844.0667,988.79663,195212.75,497.11563,16.01373,0.0027655344,254.62405,152.23218,3889.204,224,-45.114567,0,1.0558969,0.052937865,0.2973808617442439,1.1405296
1174,154.5348411736604,-46.291362809284095,3124.9756,971.4444,4442.4785,79.34196,19.654938,0.019395787,97.6591,68.92337,170.71906,39,1.8440857,0,1.0984336,0.08961272,1332,154.53495264996022,-46.291389226187725,3125.684,971.69586,11282.11,145.7642,19.109024,0.014031056,242.86566,152.23218,455.81317,43,-43.299286,0,1.0703379,0.06571555,0.2931589863345144,0.5459137
1175,154.14616748826086,-46.294961532302466,645.58966,984.1115,19831.021,157.99205,18.030638,0.008652069,93.31225,68.92337,431.8858,108,-9.708518,0,1.0981184,0.089351416,1334,154.14621305278843,-46.29499341681174,645.8786,984.40753,52899.934,281.22458,17.431362,0.005773351,237.59776,152.23218,1203.7738,113,54.39266,0,1.106185,0.09599209,0.1613096161279961,0.5992756
1176,154.44339275052553,-46.29256898992649,2541.5657,976.649,5032.8125,84.39788,19.519474,0.018211706,96.40879,68.92337,176.50528,44,-5.342528,0,1.1250515,0.111151755,1339,154.44347843331136,-46.29258399954379,2542.1108,976.7928,12810.369,153.956,18.971096,0.013051631,242.28165,152.23218,461.80145,47,51.850815,0,1.0705535,0.06590384,0.21987990293828732,0.548378
1177,154.48012429577372,-46.291326150502485,2775.9685,967.4772,1362.8035,46.07464,20.937918,0.036716267,96.198944,68.92337,100.79087,16,1.563774,0,1.2193984,0.17992347,1335,154.48016423374847,-46.291342168005364,2776.2217,967.6276,3832.696,90.751724,20.281239,0.025714634,240.43321,152.23218,291.1888,19,-5.1602545,0,1.0887423,0.081508994,0.11487014916080975,0.65667915
1178,154.1570973962562,-46.29403690838086,715.3551,975.98785,3176.1438,68.52942,20.019249,0.023431858,93.03186,68.92337,140.01836,32,-84.76761,0,1.0558263,0.052874565,1341,154.1571133793506,-46.294063480402805,715.45557,976.23376,8138.128,127.47255,19.463688,0.017010693,236.4241,152.23218,355.28867,35,72.61799,0,1.1208376,0.10781002,0.10359210681635786,0.55556107
1179,154.0502425745911,-46.295921360438015,33.704258,989.77014,23376.299,170.7976,17.85206,0.007934798,96.97106,68.92337,443.92514,122,-27.090876,0,1.1121031,0.10080278,1340,154.05027654825528,-46.29594493240988,33.91995,989.9887,72237.45,322.82883,17.093094,0.0048533287,233.14723,152.23218,1369.2258,138,58.08535,0,1.0547299,0.051890016,0.11975861015721007,0.75896645
1181,154.41797502632727,-46.291688634444554,2379.5168,966.99384,1024.765,39.935154,21.24744,0.042321485,95.65809,68.92337,104.3222,12,-0.20024541,0,1.3510826,0.25985277,1256,154.4180636793071,-46.29170321100145,2380.081,967.13367,6496.9297,118.9309,19.70823,0.019879999,242.12053,152.23218,281.58313,22,45.83799,0,1.0937601,0.085722804,0.22668647232523473,1.5392113
1182,154.13522008955775,-46.29924087997173,575.5386,1023.2126,621927.1,803.66,14.289652,0.0014033392,93.23249,68.92337,10512.79,496,1.732124,0,1.0533813,0.050676107,1247,154.13523765295892,-46.29927322773364,575.6489,1023.5118,4352787.0,2132.5847,12.643082,5.3206994E-4,236.91064,152.23218,74712.695,813,52.766685,0,1.0918721,0.08414179,0.12437578501853742,1.6465702
1183,154.32489785866136,-46.29287227499202,1785.7329,972.7664,2740.0532,64.53822,20.179604,0.025579251,94.98689,68.92337,129.774,30,-17.884226,2,1.5968641,0.37377262,1333,154.32500208186198,-46.29291339922208,1786.3947,973.1514,7623.396,126.35769,19.534628,0.018000435,241.20428,152.23218,300.6456,36,-43.27833,2,1.2878082,0.22348678,0.2985485216961485,0.64497566
1184,154.2338695551593,-46.29339239551877,1205.0792,973.2019,1945.3865,54.68529,20.551485,0.030527726,92.66751,68.92337,117.25249,22,-23.076498,0,1.2626053,0.20798683,1347,154.2338805036935,-46.293430189487,1205.1466,973.5513,2930.448,80.04151,20.572664,0.029662728,237.88144,152.23218,242.1598,15,-15.818351,0,1.124272,0.1105355,0.13875719653088486,-0.0211792
